S V(S) theta
3.194291488054931349e+00 2.200911698021764951e-01 5.000000000000000000e-01
3.195697452119690141e+00 2.199609670725018451e-01 5.000000000000000000e-01
3.197103202812920486e+00 2.198308697930251021e-01 5.000000000000000000e-01
3.198508739982787397e+00 2.197008778435029785e-01 5.000000000000000000e-01
3.199914063477454551e+00 2.195709911039210316e-01 5.000000000000000000e-01
3.201319173145087404e+00 2.194412094544929137e-01 5.000000000000000000e-01
3.202724068833854520e+00 2.193115327756598731e-01 5.000000000000000000e-01
3.204128750392603919e+00 2.191819609480539777e-01 5.000000000000000000e-01
3.205533217671539870e+00 2.190524938524564258e-01 5.000000000000000000e-01
3.206937470521030065e+00 2.189231313698649928e-01 5.000000000000000000e-01
3.208341508791440866e+00 2.187938733815035508e-01 5.000000000000000000e-01
3.209745332333139967e+00 2.186647197688217081e-01 5.000000000000000000e-01
3.211148940996493728e+00 2.185356704134941708e-01 5.000000000000000000e-01
3.212552334631868955e+00 2.184067251974203538e-01 5.000000000000000000e-01
3.213955513089632898e+00 2.182778840027235212e-01 5.000000000000000000e-01
3.215358476220152362e+00 2.181491467117506466e-01 5.000000000000000000e-01
3.216761223873799036e+00 2.180205132070714702e-01 5.000000000000000000e-01
3.218163755901616074e+00 2.178919833714413334e-01 5.000000000000000000e-01
3.219566072156009096e+00 2.177635570877572979e-01 5.000000000000000000e-01
3.220968172489549808e+00 2.176352342391282280e-01 5.000000000000000000e-01
3.222370056754808143e+00 2.175070147088844219e-01 5.000000000000000000e-01
3.223771724804356253e+00 2.173788983805772790e-01 5.000000000000000000e-01
3.225173176490764959e+00 2.172508851379786055e-01 5.000000000000000000e-01
3.226574411666604192e+00 2.171229748650805036e-01 5.000000000000000000e-01
3.227975430184446104e+00 2.169951674460942337e-01 5.000000000000000000e-01
3.229376231896861515e+00 2.168674627654502696e-01 5.000000000000000000e-01
3.230776816656425243e+00 2.167398607077973549e-01 5.000000000000000000e-01
3.232177184316378238e+00 2.166123611579644781e-01 5.000000000000000000e-01
3.233577334731328357e+00 2.164849640009156029e-01 5.000000000000000000e-01
3.234977267756051766e+00 2.163576691218213888e-01 5.000000000000000000e-01
3.236376983245324190e+00 2.162304764060696549e-01 5.000000000000000000e-01
3.237776481053923128e+00 2.161033857392644641e-01 5.000000000000000000e-01
3.239175761036623857e+00 2.159763970072262895e-01 5.000000000000000000e-01
3.240574823048203879e+00 2.158495100959909041e-01 5.000000000000000000e-01
3.241973666943437582e+00 2.157227248918094364e-01 5.000000000000000000e-01
3.243372292577103355e+00 2.155960412811471771e-01 5.000000000000000000e-01
3.244770699803979586e+00 2.154694591506838564e-01 5.000000000000000000e-01
3.246168888479506354e+00 2.153429783872738423e-01 5.000000000000000000e-01
3.247566858460493755e+00 2.152165988779001504e-01 5.000000000000000000e-01
3.248964609603925080e+00 2.150903205097474125e-01 5.000000000000000000e-01
3.250362141766782287e+00 2.149641431702130068e-01 5.000000000000000000e-01
3.251759454806047334e+00 2.148380667469065863e-01 5.000000000000000000e-01
3.253156548578703067e+00 2.147120911276493016e-01 5.000000000000000000e-01
3.254553422941733221e+00 2.145862162004737450e-01 5.000000000000000000e-01
3.255950077752117533e+00 2.144604418536232848e-01 5.000000000000000000e-01
3.257346512866841071e+00 2.143347679755513435e-01 5.000000000000000000e-01
3.258742728142888456e+00 2.142091944549212035e-01 5.000000000000000000e-01
3.260138723437898456e+00 2.140837211805661500e-01 5.000000000000000000e-01
3.261534498610885180e+00 2.139583480414413152e-01 5.000000000000000000e-01
3.262930053521037266e+00 2.138330749266989517e-01 5.000000000000000000e-01
3.264325388027544683e+00 2.137079017256996172e-01 5.000000000000000000e-01
3.265720501989596514e+00 2.135828283280118145e-01 5.000000000000000000e-01
3.267115395266381395e+00 2.134578546234117691e-01 5.000000000000000000e-01
3.268510067717088852e+00 2.133329805018824299e-01 5.000000000000000000e-01
3.269904519200908410e+00 2.132082058536134972e-01 5.000000000000000000e-01
3.271298749577029596e+00 2.130835305690006176e-01 5.000000000000000000e-01
3.272692758704644156e+00 2.129589545386449401e-01 5.000000000000000000e-01
3.274086546443589985e+00 2.128344776533131755e-01 5.000000000000000000e-01
3.275480112655085208e+00 2.127100998038871649e-01 5.000000000000000000e-01
3.276873457200525586e+00 2.125858208814413175e-01 5.000000000000000000e-01
3.278266579941308212e+00 2.124616407772542404e-01 5.000000000000000000e-01
3.279659480738829291e+00 2.123375593828083496e-01 5.000000000000000000e-01
3.281052159454484141e+00 2.122135765897895376e-01 5.000000000000000000e-01
3.282444615949669853e+00 2.120896922900866177e-01 5.000000000000000000e-01
3.283836850085781744e+00 2.119659063757907691e-01 5.000000000000000000e-01
3.285228861724216909e+00 2.118422187391952594e-01 5.000000000000000000e-01
3.286620650726374215e+00 2.117186292727946673e-01 5.000000000000000000e-01
3.288012216954292022e+00 2.115951378692444707e-01 5.000000000000000000e-01
3.289403560271390692e+00 2.114717444213091713e-01 5.000000000000000000e-01
3.290794680541273998e+00 2.113484488219411761e-01 5.000000000000000000e-01
3.292185577627544824e+00 2.112252509642931486e-01 5.000000000000000000e-01
3.293576251393808274e+00 2.111021507417174259e-01 5.000000000000000000e-01
3.294966701703664125e+00 2.109791480477661296e-01 5.000000000000000000e-01
3.296356928420718813e+00 2.108562427761897229e-01 5.000000000000000000e-01
3.297746931408573445e+00 2.107334348209376762e-01 5.000000000000000000e-01
3.299136710530832239e+00 2.106107240761571631e-01 5.000000000000000000e-01
3.300526265651101632e+00 2.104881104361928934e-01 5.000000000000000000e-01
3.301915596633617778e+00 2.103655937955460908e-01 5.000000000000000000e-01
3.303304703344006388e+00 2.102431740488207024e-01 5.000000000000000000e-01
3.304693585648076581e+00 2.101208510908041671e-01 5.000000000000000000e-01
3.306082243411638810e+00 2.099986248164802949e-01 5.000000000000000000e-01
3.307470676500502638e+00 2.098764951210289054e-01 5.000000000000000000e-01
3.308858884780478071e+00 2.097544618998250232e-01 5.000000000000000000e-01
3.310246868117375119e+00 2.096325250484389890e-01 5.000000000000000000e-01
3.311634626377002455e+00 2.095106844626357101e-01 5.000000000000000000e-01
3.313022159425171864e+00 2.093889400383740773e-01 5.000000000000000000e-01
3.314409467127693798e+00 2.092672916718067155e-01 5.000000000000000000e-01
3.315796549351006206e+00 2.091457392592383779e-01 5.000000000000000000e-01
3.317183405962936149e+00 2.090242826970705736e-01 5.000000000000000000e-01
3.318570036831499870e+00 2.089029218818840017e-01 5.000000000000000000e-01
3.319956441824711835e+00 2.087816567104519294e-01 5.000000000000000000e-01
3.321342620810589619e+00 2.086604870797396649e-01 5.000000000000000000e-01
3.322728573657147244e+00 2.085394128869042796e-01 5.000000000000000000e-01
3.324114300232401842e+00 2.084184340292939419e-01 5.000000000000000000e-01
3.325499800404368766e+00 2.082975504044479176e-01 5.000000000000000000e-01
3.326885074041063817e+00 2.081767619100955979e-01 5.000000000000000000e-01
3.328270121010505456e+00 2.080560684441563335e-01 5.000000000000000000e-01
3.329654941181328542e+00 2.079354699046974397e-01 5.000000000000000000e-01
3.331039534423562820e+00 2.078149661898772704e-01 5.000000000000000000e-01
3.332423900607427658e+00 2.076945571980289562e-01 5.000000000000000000e-01
3.333808039603144646e+00 2.075742428276744767e-01 5.000000000000000000e-01
3.335191951280935818e+00 2.074540229775242439e-01 5.000000000000000000e-01
3.336575635511020099e+00 2.073338975464766865e-01 5.000000000000000000e-01
3.337959092163619079e+00 2.072138664336177494e-01 5.000000000000000000e-01
3.339342321108953016e+00 2.070939295382206169e-01 5.000000000000000000e-01
3.340725322217243942e+00 2.069740867597449907e-01 5.000000000000000000e-01
3.342108095358714337e+00 2.068543379978370622e-01 5.000000000000000000e-01
3.343490640404197300e+00 2.067346831522867689e-01 5.000000000000000000e-01
3.344872957225920818e+00 2.066151221229693413e-01 5.000000000000000000e-01
3.346255045696310937e+00 2.064956548099307621e-01 5.000000000000000000e-01
3.347636905687791486e+00 2.063762811134021713e-01 5.000000000000000000e-01
3.349018537072787183e+00 2.062570009337995891e-01 5.000000000000000000e-01
3.350399939723722742e+00 2.061378141717233881e-01 5.000000000000000000e-01
3.351781113513022881e+00 2.060187207279578769e-01 5.000000000000000000e-01
3.353162058313111427e+00 2.058997205034710509e-01 5.000000000000000000e-01
3.354542773996413541e+00 2.057808133994139532e-01 5.000000000000000000e-01
3.355923260435355715e+00 2.056619993171202865e-01 5.000000000000000000e-01
3.357303517502967072e+00 2.055432781580639190e-01 5.000000000000000000e-01
3.358683545073675614e+00 2.054246498237982665e-01 5.000000000000000000e-01
3.360063343022108295e+00 2.053061142160433339e-01 5.000000000000000000e-01
3.361442911222891183e+00 2.051876712367009803e-01 5.000000000000000000e-01
3.362822249550651676e+00 2.050693207878542812e-01 5.000000000000000000e-01
3.364201357880016729e+00 2.049510627717671118e-01 5.000000000000000000e-01
3.365580236085612409e+00 2.048328970908840918e-01 5.000000000000000000e-01
3.366958884042065225e+00 2.047148236478296413e-01 5.000000000000000000e-01
3.368337301624003022e+00 2.045968423454080087e-01 5.000000000000000000e-01
3.369715488706053641e+00 2.044789530866026050e-01 5.000000000000000000e-01
3.371093445163441338e+00 2.043611557745330931e-01 5.000000000000000000e-01
3.372471170872790136e+00 2.042434503123933820e-01 5.000000000000000000e-01
3.373848665710927897e+00 2.041258366035400285e-01 5.000000000000000000e-01
3.375225929554681148e+00 2.040083145515078633e-01 5.000000000000000000e-01
3.376602962280877751e+00 2.038908840600095196e-01 5.000000000000000000e-01
3.377979763766344679e+00 2.037735450329351827e-01 5.000000000000000000e-01
3.379356333887908459e+00 2.036562973743520910e-01 5.000000000000000000e-01
3.380732672522395177e+00 2.035391409885042857e-01 5.000000000000000000e-01
3.382108779546634469e+00 2.034220757798118062e-01 5.000000000000000000e-01
3.383484654837452865e+00 2.033051016528708566e-01 5.000000000000000000e-01
3.384860298272268420e+00 2.031882185124101181e-01 5.000000000000000000e-01
3.386235709729899401e+00 2.030714262632270783e-01 5.000000000000000000e-01
3.387610889089371913e+00 2.029547248102780699e-01 5.000000000000000000e-01
3.388985836229711168e+00 2.028381140586942577e-01 5.000000000000000000e-01
3.390360551029941938e+00 2.027215939137815282e-01 5.000000000000000000e-01
3.391735033369089880e+00 2.026051642810197950e-01 5.000000000000000000e-01
3.393109283126180209e+00 2.024888250660627220e-01 5.000000000000000000e-01
3.394483300180237251e+00 2.023725761747374452e-01 5.000000000000000000e-01
3.395857084410287552e+00 2.022564175130439068e-01 5.000000000000000000e-01
3.397230635695357215e+00 2.021403489871547998e-01 5.000000000000000000e-01
3.398603953915054099e+00 2.020243705033718806e-01 5.000000000000000000e-01
3.399977038950388497e+00 2.019084819680604659e-01 5.000000000000000000e-01
3.401349890682582533e+00 2.017926832877408594e-01 5.000000000000000000e-01
3.402722508992856998e+00 2.016769743691050887e-01 5.000000000000000000e-01
3.404094893762432683e+00 2.015613551190164054e-01 5.000000000000000000e-01
3.405467044872531268e+00 2.014458254445089802e-01 5.000000000000000000e-01
3.406838962204372656e+00 2.013303852527875970e-01 5.000000000000000000e-01
3.408210645639178082e+00 2.012150344512270705e-01 5.000000000000000000e-01
3.409582095058168782e+00 2.010997729473721074e-01 5.000000000000000000e-01
3.410953310342567324e+00 2.009846006489366121e-01 5.000000000000000000e-01
3.412324291374168261e+00 2.008695174637604997e-01 5.000000000000000000e-01
3.413695038036173024e+00 2.007545232997418883e-01 5.000000000000000000e-01
3.415065550211996204e+00 2.006396180649301642e-01 5.000000000000000000e-01
3.416435827785051060e+00 2.005248016675434397e-01 5.000000000000000000e-01
3.417805870638751742e+00 2.004100740159678040e-01 5.000000000000000000e-01
3.419175678656512396e+00 2.002954350187570731e-01 5.000000000000000000e-01
3.420545251721746727e+00 2.001808845846324292e-01 5.000000000000000000e-01
3.421914589717868882e+00 2.000664226224822539e-01 5.000000000000000000e-01
3.423283692528292121e+00 1.999520490413613238e-01 5.000000000000000000e-01
3.424652560036432369e+00 1.998377637504907822e-01 5.000000000000000000e-01
3.426021192126269543e+00 1.997235666592143133e-01 5.000000000000000000e-01
3.427389588683192656e+00 1.996094576769288642e-01 5.000000000000000000e-01
3.428757749592804327e+00 1.994954367131790696e-01 5.000000000000000000e-01
3.430125674740708952e+00 1.993815036776751259e-01 5.000000000000000000e-01
3.431493364012510927e+00 1.992676584802920703e-01 5.000000000000000000e-01
3.432860817293813316e+00 1.991539010310697799e-01 5.000000000000000000e-01
3.434228034470220514e+00 1.990402312402122231e-01 5.000000000000000000e-01
3.435595015427335586e+00 1.989266490180876257e-01 5.000000000000000000e-01
3.436961760050763370e+00 1.988131542752274994e-01 5.000000000000000000e-01
3.438328268226107376e+00 1.986997469223268087e-01 5.000000000000000000e-01
3.439694539839533327e+00 1.985864268701995061e-01 5.000000000000000000e-01
3.441060574778608938e+00 1.984731940297085329e-01 5.000000000000000000e-01
3.442426372931127521e+00 1.983600483118604652e-01 5.000000000000000000e-01
3.443791934184877945e+00 1.982469896278245269e-01 5.000000000000000000e-01
3.445157258427650859e+00 1.981340178889320069e-01 5.000000000000000000e-01
3.446522345547237354e+00 1.980211330066756203e-01 5.000000000000000000e-01
3.447887195431427632e+00 1.979083348927096198e-01 5.000000000000000000e-01
3.449251807968011452e+00 1.977956234588492401e-01 5.000000000000000000e-01
3.450616183044781238e+00 1.976829986170700604e-01 5.000000000000000000e-01
3.451980320549526748e+00 1.975704602795081977e-01 5.000000000000000000e-01
3.453344220370590190e+00 1.974580083584158707e-01 5.000000000000000000e-01
3.454707882397722418e+00 1.973456427660891244e-01 5.000000000000000000e-01
3.456071306520897224e+00 1.972333634149645021e-01 5.000000000000000000e-01
3.457434492630087952e+00 1.971211702176381142e-01 5.000000000000000000e-01
3.458797440615268393e+00 1.970090630868650827e-01 5.000000000000000000e-01
3.460160150366411447e+00 1.968970419355593193e-01 5.000000000000000000e-01
3.461522621773490904e+00 1.967851066767931367e-01 5.000000000000000000e-01
3.462884854726480555e+00 1.966732572237968601e-01 5.000000000000000000e-01
3.464246849115353299e+00 1.965614934899585775e-01 5.000000000000000000e-01
3.465608604830084705e+00 1.964498153888236676e-01 5.000000000000000000e-01
3.466970121761191237e+00 1.963382228340508073e-01 5.000000000000000000e-01
3.468331399800598902e+00 1.962267157393379757e-01 5.000000000000000000e-01
3.469692438840461524e+00 1.961152940185199034e-01 5.000000000000000000e-01
3.471053238772930705e+00 1.960039575855883898e-01 5.000000000000000000e-01
3.472413799490159825e+00 1.958927063546910541e-01 5.000000000000000000e-01
3.473774120884301819e+00 1.957815402401316685e-01 5.000000000000000000e-01
3.475134202847507847e+00 1.956704591563695195e-01 5.000000000000000000e-01
3.476494045271932620e+00 1.955594630180189919e-01 5.000000000000000000e-01
3.477853648049727298e+00 1.954485517398494854e-01 5.000000000000000000e-01
3.479213011073046147e+00 1.953377252367848871e-01 5.000000000000000000e-01
3.480572134234577675e+00 1.952269834238594404e-01 5.000000000000000000e-01
3.481931017428419484e+00 1.951163262161422218e-01 5.000000000000000000e-01
3.483289660548900990e+00 1.950057535288355903e-01 5.000000000000000000e-01
3.484648063490346726e+00 1.948952652772963090e-01 5.000000000000000000e-01
3.486006226147086995e+00 1.947848613770342407e-01 5.000000000000000000e-01
3.487364148413448994e+00 1.946745417437122927e-01 5.000000000000000000e-01
3.488721830183760364e+00 1.945643062931463885e-01 5.000000000000000000e-01
3.490079271352348300e+00 1.944541549413047465e-01 5.000000000000000000e-01
3.491436471813540443e+00 1.943440876043078802e-01 5.000000000000000000e-01
3.492793431461665321e+00 1.942341041984277927e-01 5.000000000000000000e-01
3.494150150191579485e+00 1.941242046400444843e-01 5.000000000000000000e-01
3.495506627899547691e+00 1.940143888455679033e-01 5.000000000000000000e-01
3.496862864482069178e+00 1.939046567315383940e-01 5.000000000000000000e-01
3.498218859835640071e+00 1.937950082146477071e-01 5.000000000000000000e-01
3.499574613856760497e+00 1.936854432117380287e-01 5.000000000000000000e-01
3.500930126441927470e+00 1.935759616398020633e-01 5.000000000000000000e-01
3.502285397487641116e+00 1.934665634159825620e-01 5.000000000000000000e-01
3.503640426890396675e+00 1.933572484575721007e-01 5.000000000000000000e-01
3.504995214546695603e+00 1.932480166820124690e-01 5.000000000000000000e-01
3.506349760353034917e+00 1.931388680068948926e-01 5.000000000000000000e-01
3.507704064206434325e+00 1.930298023499153193e-01 5.000000000000000000e-01
3.509058126005321299e+00 1.929208196287957033e-01 5.000000000000000000e-01
3.510411945648359122e+00 1.928119197613851477e-01 5.000000000000000000e-01
3.511765523034212411e+00 1.927031026656811641e-01 5.000000000000000000e-01
3.513118858061546224e+00 1.925943682598293960e-01 5.000000000000000000e-01
3.514471950629022956e+00 1.924857164621232575e-01 5.000000000000000000e-01
3.515824800635308556e+00 1.923771471910034336e-01 5.000000000000000000e-01
3.517177407979065862e+00 1.922686603650580195e-01 5.000000000000000000e-01
3.518529772558959934e+00 1.921602559030216872e-01 5.000000000000000000e-01
3.519881894273654943e+00 1.920519337237756863e-01 5.000000000000000000e-01
3.521233773022327984e+00 1.919436937463036563e-01 5.000000000000000000e-01
3.522585408705563914e+00 1.918355358896108587e-01 5.000000000000000000e-01
3.523936801224188731e+00 1.917274600728267331e-01 5.000000000000000000e-01
3.525287950479026211e+00 1.916194662152263806e-01 5.000000000000000000e-01
3.526638856370902353e+00 1.915115542362303691e-01 5.000000000000000000e-01
3.527989518800641378e+00 1.914037240554046782e-01 5.000000000000000000e-01
3.529339937669068838e+00 1.912959755924599214e-01 5.000000000000000000e-01
3.530690112877010289e+00 1.911883087672513193e-01 5.000000000000000000e-01
3.532040044325289951e+00 1.910807234997784765e-01 5.000000000000000000e-01
3.533389731914732934e+00 1.909732197101847717e-01 5.000000000000000000e-01
3.534739175546671053e+00 1.908657973187135592e-01 5.000000000000000000e-01
3.536088375123840333e+00 1.907584562456257071e-01 5.000000000000000000e-01
3.537437330549221937e+00 1.906511964113030977e-01 5.000000000000000000e-01
3.538786041725796583e+00 1.905440177362708598e-01 5.000000000000000000e-01
3.540134508556544990e+00 1.904369201411970081e-01 5.000000000000000000e-01
3.541482730944446988e+00 1.903299035468923872e-01 5.000000000000000000e-01
3.542830708792484184e+00 1.902229678743100061e-01 5.000000000000000000e-01
3.544178442003637741e+00 1.901161130445450098e-01 5.000000000000000000e-01
3.545525930480887489e+00 1.900093389788343190e-01 5.000000000000000000e-01
3.546873174127215034e+00 1.899026455985562967e-01 5.000000000000000000e-01
3.548220172846098475e+00 1.897960328251868112e-01 5.000000000000000000e-01
3.549566926542421896e+00 1.896895005802152201e-01 5.000000000000000000e-01
3.550913435121316297e+00 1.895830487852488144e-01 5.000000000000000000e-01
3.552259698487911344e+00 1.894766773620358002e-01 5.000000000000000000e-01
3.553605716547339810e+00 1.893703862324645493e-01 5.000000000000000000e-01
3.554951489204730919e+00 1.892641753185640707e-01 5.000000000000000000e-01
3.556297016365216557e+00 1.891580445425029011e-01 5.000000000000000000e-01
3.557642297933926834e+00 1.890519938265893540e-01 5.000000000000000000e-01
3.558987333815993637e+00 1.889460230932711593e-01 5.000000000000000000e-01
3.560332123916547076e+00 1.888401322651348246e-01 5.000000000000000000e-01
3.561676668141209312e+00 1.887343212648622814e-01 5.000000000000000000e-01
3.563020966397004496e+00 1.886285900151448980e-01 5.000000000000000000e-01
3.564365018591206802e+00 1.885229384387891727e-01 5.000000000000000000e-01
3.565708824631093066e+00 1.884173664587396879e-01 5.000000000000000000e-01
3.567052384423937905e+00 1.883118739980793599e-01 5.000000000000000000e-01
3.568395697877016826e+00 1.882064609800288002e-01 5.000000000000000000e-01
3.569738764897604888e+00 1.881011273279460660e-01 5.000000000000000000e-01
3.571081585392976709e+00 1.879958729653267713e-01 5.000000000000000000e-01
3.572424159270409127e+00 1.878906978158029484e-01 5.000000000000000000e-01
3.573766486437176759e+00 1.877856018031437424e-01 5.000000000000000000e-01
3.575108566801037391e+00 1.876805848512109742e-01 5.000000000000000000e-01
3.576450400271149910e+00 1.875756468838724600e-01 5.000000000000000000e-01
3.577791986756929443e+00 1.874707878251077875e-01 5.000000000000000000e-01
3.579133326167789342e+00 1.873660075990326856e-01 5.000000000000000000e-01
3.580474418413142512e+00 1.872613061298986636e-01 5.000000000000000000e-01
3.581815263402401861e+00 1.871566833420926224e-01 5.000000000000000000e-01
3.583155861044983403e+00 1.870521391601365768e-01 5.000000000000000000e-01
3.584496211250299158e+00 1.869476735086876285e-01 5.000000000000000000e-01
3.585836313927762919e+00 1.868432863125373822e-01 5.000000000000000000e-01
3.587176168986788483e+00 1.867389774966117244e-01 5.000000000000000000e-01
3.588515776337264818e+00 1.866347469859274133e-01 5.000000000000000000e-01
3.589855135890479776e+00 1.865305947055033442e-01 5.000000000000000000e-01
3.591194247557980113e+00 1.864265205804673531e-01 5.000000000000000000e-01
3.592533111251309474e+00 1.863225245360810856e-01 5.000000000000000000e-01
3.593871726882015505e+00 1.862186064977396915e-01 5.000000000000000000e-01
3.595210094361643183e+00 1.861147663909713534e-01 5.000000000000000000e-01
3.596548213601738375e+00 1.860110041414372584e-01 5.000000000000000000e-01
3.597886084513846949e+00 1.859073196749312096e-01 5.000000000000000000e-01
3.599223707009514772e+00 1.858037129173793212e-01 5.000000000000000000e-01
3.600561081000287267e+00 1.857001837948398792e-01 5.000000000000000000e-01
3.601898206398177926e+00 1.855967322334596270e-01 5.000000000000000000e-01
3.603235083116596460e+00 1.854933581593842806e-01 5.000000000000000000e-01
3.604571711069215034e+00 1.853900614988652218e-01 5.000000000000000000e-01
3.605908090169704483e+00 1.852868421782856712e-01 5.000000000000000000e-01
3.607244220331735640e+00 1.851837001241599390e-01 5.000000000000000000e-01
3.608580101468981116e+00 1.850806352631332585e-01 5.000000000000000000e-01
3.609915733495110857e+00 1.849776475219816751e-01 5.000000000000000000e-01
3.611251116323797028e+00 1.848747368276114078e-01 5.000000000000000000e-01
3.612586249868710908e+00 1.847719031070590989e-01 5.000000000000000000e-01
3.613921134043523331e+00 1.846691462874910927e-01 5.000000000000000000e-01
3.615255768762365651e+00 1.845664662961603308e-01 5.000000000000000000e-01
3.616590153940763663e+00 1.844638630603150087e-01 5.000000000000000000e-01
3.617924289494507839e+00 1.843613365073064891e-01 5.000000000000000000e-01
3.619258175339387318e+00 1.842588865646155871e-01 5.000000000000000000e-01
3.620591811391193016e+00 1.841565131598520144e-01 5.000000000000000000e-01
3.621925197565714516e+00 1.840542162207543242e-01 5.000000000000000000e-01
3.623258333778742291e+00 1.839519956751896335e-01 5.000000000000000000e-01
3.624591219946065923e+00 1.838498514511531789e-01 5.000000000000000000e-01
3.625923855983476329e+00 1.837477834767682616e-01 5.000000000000000000e-01
3.627256241806763093e+00 1.836457916802858581e-01 5.000000000000000000e-01
3.628588377332168768e+00 1.835438759900415717e-01 5.000000000000000000e-01
3.629920262477326354e+00 1.834420363343630123e-01 5.000000000000000000e-01
3.631251897160139297e+00 1.833402726416779038e-01 5.000000000000000000e-01
3.632583281298508826e+00 1.832385848405414519e-01 5.000000000000000000e-01
3.633914414810337057e+00 1.831369728596355384e-01 5.000000000000000000e-01
3.635245297613524329e+00 1.830354366277689437e-01 5.000000000000000000e-01
3.636575929625974535e+00 1.829339760738766807e-01 5.000000000000000000e-01
3.637906310765588014e+00 1.828325911270198834e-01 5.000000000000000000e-01
3.639236440950267770e+00 1.827312817163855851e-01 5.000000000000000000e-01
3.640566320097914588e+00 1.826300477712864967e-01 5.000000000000000000e-01
3.641895948126876448e+00 1.825288892211179570e-01 5.000000000000000000e-01
3.643225324956886446e+00 1.824278059952639808e-01 5.000000000000000000e-01
3.644554450507952570e+00 1.823267980232060326e-01 5.000000000000000000e-01
3.645883324700080586e+00 1.822258652345509766e-01 5.000000000000000000e-01
3.647211947453277592e+00 1.821250075590303830e-01 5.000000000000000000e-01
3.648540318687548467e+00 1.820242249265004164e-01 5.000000000000000000e-01
3.649868438322900310e+00 1.819235172669415035e-01 5.000000000000000000e-01
3.651196306279339776e+00 1.818228845104581937e-01 5.000000000000000000e-01
3.652523922476873075e+00 1.817223265872787985e-01 5.000000000000000000e-01
3.653851286835505974e+00 1.816218434277552529e-01 5.000000000000000000e-01
3.655178399275682999e+00 1.815214349623202883e-01 5.000000000000000000e-01
3.656505259719231571e+00 1.814211011213921199e-01 5.000000000000000000e-01
3.657831868088255334e+00 1.813208418354839424e-01 5.000000000000000000e-01
3.659158224304858376e+00 1.812206570352318802e-01 5.000000000000000000e-01
3.660484328291143896e+00 1.811205466513950424e-01 5.000000000000000000e-01
3.661810179969214651e+00 1.810205106148549958e-01 5.000000000000000000e-01
3.663135779261173841e+00 1.809205488566156816e-01 5.000000000000000000e-01
3.664461126089125553e+00 1.808206613078029157e-01 5.000000000000000000e-01
3.665786220375172988e+00 1.807208478996644163e-01 5.000000000000000000e-01
3.667111062041418013e+00 1.806211085635694991e-01 5.000000000000000000e-01
3.668435651010395482e+00 1.805214432309664996e-01 5.000000000000000000e-01
3.669759987206018703e+00 1.804218518332861565e-01 5.000000000000000000e-01
3.671084070552481649e+00 1.803223343020513569e-01 5.000000000000000000e-01
3.672407900973975625e+00 1.802228905689063077e-01 5.000000000000000000e-01
3.673731478394693273e+00 1.801235205656159244e-01 5.000000000000000000e-01
3.675054802738827231e+00 1.800242242240656376e-01 5.000000000000000000e-01
3.676377873930570583e+00 1.799250014762611982e-01 5.000000000000000000e-01
3.677700691894115526e+00 1.798258522543285387e-01 5.000000000000000000e-01
3.679023256553654697e+00 1.797267764905133014e-01 5.000000000000000000e-01
3.680345567833379850e+00 1.796277741171806996e-01 5.000000000000000000e-01
3.681667625657906395e+00 1.795288450667736346e-01 5.000000000000000000e-01
3.682989429953227312e+00 1.794299892717138578e-01 5.000000000000000000e-01
3.684310980645615796e+00 1.793312066645131875e-01 5.000000000000000000e-01
3.685632277661344602e+00 1.792324971778024578e-01 5.000000000000000000e-01
3.686953320926690481e+00 1.791338607443312969e-01 5.000000000000000000e-01
3.688274110367923964e+00 1.790352972969682377e-01 5.000000000000000000e-01
3.689594645911320914e+00 1.789368067686998576e-01 5.000000000000000000e-01
3.690914927483154528e+00 1.788383890926310005e-01 5.000000000000000000e-01
3.692234955009697561e+00 1.787400442019845270e-01 5.000000000000000000e-01
3.693554728417225430e+00 1.786417720301008427e-01 5.000000000000000000e-01
3.694874247632425668e+00 1.785435725103962090e-01 5.000000000000000000e-01
3.696193512583360707e+00 1.784454455762632397e-01 5.000000000000000000e-01
3.697512523198378087e+00 1.783473911611815066e-01 5.000000000000000000e-01
3.698831279405823569e+00 1.782494091987481821e-01 5.000000000000000000e-01
3.700149781134044247e+00 1.781514996226771230e-01 5.000000000000000000e-01
3.701468028311387659e+00 1.780536623667990925e-01 5.000000000000000000e-01
3.702786020866200012e+00 1.779558973650612330e-01 5.000000000000000000e-01
3.704103758726827067e+00 1.778582045515270105e-01 5.000000000000000000e-01
3.705421241821618139e+00 1.777605838603758537e-01 5.000000000000000000e-01
3.706738470078918102e+00 1.776630352259029877e-01 5.000000000000000000e-01
3.708055443427481279e+00 1.775655585824781335e-01 5.000000000000000000e-01
3.709372161797431566e+00 1.774681538644440060e-01 5.000000000000000000e-01
3.710688625119181516e+00 1.773708210062282797e-01 5.000000000000000000e-01
3.712004833323140129e+00 1.772735599423740926e-01 5.000000000000000000e-01
3.713320786339720847e+00 1.771763706075394629e-01 5.000000000000000000e-01
3.714636484099334446e+00 1.770792529364974277e-01 5.000000000000000000e-01
3.715951926532391703e+00 1.769822068641356549e-01 5.000000000000000000e-01
3.717267113569305170e+00 1.768852323254561376e-01 5.000000000000000000e-01
3.718582045140485182e+00 1.767883292555752217e-01 5.000000000000000000e-01
3.719896721176342957e+00 1.766914975897231899e-01 5.000000000000000000e-01
3.721211141607691175e+00 1.765947372632028500e-01 5.000000000000000000e-01
